Id,actual_productivity
0,0.8859429955482483
1,0.8198419213294983
2,0.8378415703773499
3,0.8093715310096741
4,0.7282915115356445
5,0.7417701482772827
6,0.7415168881416321
7,0.9378398060798645
8,0.915583610534668
9,0.8241944909095764
10,0.8162885904312134
11,0.7906973361968994
12,0.7753817439079285
13,0.7684100866317749
14,0.7656635642051697
15,0.7567687630653381
16,0.7702497839927673
17,0.762703537940979
18,0.7353790402412415
19,0.7387861609458923
20,0.6747047901153564
21,0.567670464515686
22,0.5405747294425964
23,0.5535207986831665
24,0.5194131135940552
25,0.5186967849731445
26,0.4777541756629944
27,0.4419153034687042
28,0.9256777167320251
29,0.865997850894928
30,0.8278550505638123
31,0.7828446626663208
32,0.7591530680656433
33,0.7658560872077942
34,0.780055582523346
35,0.7616270184516907
36,0.749635636806488
37,0.7305046916007996
38,0.7205682992935181
39,0.7159062623977661
40,0.6160029768943787
41,0.6263372898101807
42,0.5957377552986145
43,0.5650085210800171
44,0.5566171407699585
45,0.48481065034866333
46,0.4338935613632202
47,0.5070647597312927
48,0.9545907378196716
49,0.9183769226074219
50,0.8845084309577942
51,0.8142397999763489
52,0.8066437244415283
53,0.83382248878479
54,0.8253298997879028
55,0.7505096197128296
56,0.7568334341049194
57,0.7591155767440796
58,0.7171344757080078
59,0.7306333184242249
60,0.7388097643852234
61,0.713600754737854
62,0.670773983001709
63,0.6327404975891113
64,0.639350175857544
65,0.6474756598472595
66,0.5346568822860718
67,0.6223448514938354
68,0.9536823034286499
69,0.901526689529419
70,0.8723058104515076
71,0.8004874587059021
72,0.8100379705429077
73,0.7871392369270325
74,0.77386474609375
75,0.7757028341293335
76,0.7544201612472534
77,0.7638660073280334
78,0.7077526450157166
79,0.7298272252082825
80,0.7139920592308044
81,0.6586926579475403
82,0.6597579121589661
83,0.5597561001777649
84,0.5524594187736511
85,0.5002151727676392
86,0.35330909490585327
87,0.41961079835891724
88,0.4320950210094452
89,0.35712313652038574
90,0.948326587677002
91,0.901005208492279
92,0.8480228781700134
93,0.8190481066703796
94,0.8045905232429504
95,0.7843595743179321
96,0.7913227081298828
97,0.7606311440467834
98,0.7135668992996216
99,0.6942996978759766
100,0.7170103788375854
101,0.6505770683288574
102,0.6350396871566772
103,0.6008375883102417
104,0.5588931441307068
105,0.49373170733451843
106,0.43014949560165405
107,0.33713069558143616
108,0.40508121252059937
109,0.3306023180484772
110,0.28417158126831055
111,0.9339177012443542
112,0.8757506012916565
113,0.8819140195846558
114,0.8429062366485596
115,0.8175180554389954
116,0.7923006415367126
117,0.7851131558418274
118,0.7842255234718323
119,0.7176862359046936
120,0.7468698024749756
121,0.7089022994041443
122,0.702656090259552
123,0.6899406313896179
124,0.660539984703064
125,0.6136274337768555
126,0.5569964051246643
127,0.5065571069717407
128,0.5333314538002014
129,0.3474438488483429
130,0.9180439114570618
131,0.8584014773368835
132,0.8316484689712524
133,0.8473515510559082
134,0.8038843274116516
135,0.7932814359664917
136,0.748753011226654
137,0.7899896502494812
138,0.7139539122581482
139,0.741550862789154
140,0.7344809174537659
141,0.6815853118896484
142,0.6477112770080566
143,0.5913034677505493
144,0.5919402241706848
145,0.545366644859314
146,0.4626566469669342
147,0.34102004766464233
148,0.411431223154068
149,0.933882474899292
150,0.9144678115844727
151,0.9200778007507324
152,0.904279351234436
153,0.8968966603279114
154,0.8504765629768372
155,0.8362870216369629
156,0.8051063418388367
157,0.7796772718429565
158,0.7374313473701477
159,0.7676826119422913
160,0.7609683275222778
161,0.6826702952384949
162,0.6944994330406189
163,0.6424488425254822
164,0.5781029462814331
165,0.4109500050544739
166,0.4692959487438202
167,0.38718846440315247
168,0.3487694561481476
169,0.2986536920070648
170,0.2875984311103821
171,0.9853211641311646
172,0.9073240756988525
173,0.9718300700187683
174,0.8206267952919006
175,0.8054203391075134
176,0.9567059278488159
177,0.7625746726989746
178,0.8028663396835327
179,0.7972187995910645
180,0.794008195400238
181,0.7712618708610535
182,0.7369661927223206
183,0.7046465873718262
184,0.6758996844291687
185,0.5936329960823059
186,0.5610795021057129
187,0.33164486289024353
188,0.4159708619117737
189,0.3933766186237335
190,0.33661481738090515
191,0.40149933099746704
192,0.3862692713737488
193,0.9448654055595398
194,0.9064856767654419
195,0.8298473358154297
196,0.8741167783737183
197,0.8821564316749573
198,0.8546919226646423
199,0.7933779358863831
200,0.8276504278182983
201,0.7930853962898254
202,0.7459059953689575
203,0.7820807099342346
204,0.7551977634429932
205,0.72441565990448
206,0.6978537440299988
207,0.6369945406913757
208,0.6050153970718384
209,0.5305225849151611
210,0.5926758050918579
211,0.5136406421661377
212,0.48185214400291443
213,0.41718071699142456
214,0.36546361446380615
215,0.20645348727703094
216,0.9467048645019531
217,0.9354566931724548
218,0.8849899172782898
219,0.8770166039466858
220,0.8548794388771057
221,0.8170560002326965
222,0.7726463675498962
223,0.8102015256881714
224,0.7831029891967773
225,0.7913822531700134
226,0.748077392578125
227,0.7334936261177063
228,0.7179552316665649
229,0.6847056150436401
230,0.6151250600814819
231,0.5806235671043396
232,0.5260007977485657
233,0.4220474064350128
234,0.4372376501560211
235,0.35209569334983826
236,0.34978243708610535
237,0.29114899039268494
238,0.3318212628364563
239,0.2623489797115326
