Id,actual_productivity
0,0.9079540967941284
1,0.8417711853981018
2,0.7883164286613464
3,0.7836491465568542
4,0.7470170259475708
5,0.7877941727638245
6,0.751243531703949
7,0.9083132743835449
8,0.8950781226158142
9,0.8098467588424683
10,0.7987630367279053
11,0.8494576811790466
12,0.7674670219421387
13,0.7724536061286926
14,0.7881057858467102
15,0.7815098166465759
16,0.7703137993812561
17,0.7497193217277527
18,0.76324862241745
19,0.7221459150314331
20,0.6742220520973206
21,0.6084784865379333
22,0.5626734495162964
23,0.6149458885192871
24,0.5224388837814331
25,0.42768239974975586
26,0.39301586151123047
27,0.32795557379722595
28,0.9095088839530945
29,0.8941335678100586
30,0.7993330359458923
31,0.7603086829185486
32,0.784311830997467
33,0.7660726308822632
34,0.7661961317062378
35,0.7243197560310364
36,0.774366021156311
37,0.7392659783363342
38,0.7369850873947144
39,0.7551017999649048
40,0.6568140387535095
41,0.696165144443512
42,0.6463567614555359
43,0.5860961675643921
44,0.5780812501907349
45,0.4765464961528778
46,0.4402432441711426
47,0.41470569372177124
48,0.9382585883140564
49,0.9038161039352417
50,0.8612720370292664
51,0.7539423704147339
52,0.8116805553436279
53,0.864196240901947
54,0.7971962690353394
55,0.7688582539558411
56,0.7787505388259888
57,0.8112185001373291
58,0.7523970007896423
59,0.746408998966217
60,0.7535067796707153
61,0.7447205781936646
62,0.695944607257843
63,0.6519912481307983
64,0.6189627647399902
65,0.5709021091461182
66,0.502770185470581
67,0.5367320775985718
68,0.9446371793746948
69,0.9093981385231018
70,0.8558428287506104
71,0.7690895795822144
72,0.822283148765564
73,0.7921502590179443
74,0.7723131775856018
75,0.7757958173751831
76,0.7782783508300781
77,0.7965472936630249
78,0.7407647967338562
79,0.7379247546195984
80,0.7241899371147156
81,0.6656059622764587
82,0.6033162474632263
83,0.4663861393928528
84,0.46431565284729004
85,0.49607449769973755
86,0.383107990026474
87,0.3712952136993408
88,0.35502347350120544
89,0.44700270891189575
90,0.9488257169723511
91,0.9468393921852112
92,0.8659015893936157
93,0.860065221786499
94,0.7829760313034058
95,0.7730821967124939
96,0.7782459855079651
97,0.7813408970832825
98,0.7551884651184082
99,0.7525479197502136
100,0.7251676321029663
101,0.6429615020751953
102,0.606536328792572
103,0.5859284400939941
104,0.5527592897415161
105,0.4862893521785736
106,0.44578123092651367
107,0.37226372957229614
108,0.4120163917541504
109,0.35432636737823486
110,0.2856796085834503
111,0.9665178656578064
112,0.9291029572486877
113,0.9324908256530762
114,0.8689296245574951
115,0.7993972897529602
116,0.7694575190544128
117,0.7838172316551208
118,0.790367066860199
119,0.7463981509208679
120,0.7425244450569153
121,0.70928555727005
122,0.6691792011260986
123,0.644367516040802
124,0.6161044836044312
125,0.5619024634361267
126,0.5330125689506531
127,0.5582006573677063
128,0.5252951383590698
129,0.34310707449913025
130,0.9650817513465881
131,0.8643884658813477
132,0.7917787432670593
133,0.8330901265144348
134,0.7785258293151855
135,0.774649977684021
136,0.7478559017181396
137,0.799139678478241
138,0.7427998185157776
139,0.7902811765670776
140,0.7648874521255493
141,0.6703932881355286
142,0.6146830320358276
143,0.6334097981452942
144,0.5979951620101929
145,0.49716538190841675
146,0.45677170157432556
147,0.37138253450393677
148,0.4074538052082062
149,0.9273038506507874
150,0.9112296104431152
151,0.9472147226333618
152,0.8668988347053528
153,0.8574090003967285
154,0.8462827205657959
155,0.8044230341911316
156,0.8103632926940918
157,0.7929556369781494
158,0.7892951369285583
159,0.7774055600166321
160,0.7455699443817139
161,0.713997483253479
162,0.6863807439804077
163,0.6300064325332642
164,0.5835069417953491
165,0.4722546339035034
166,0.4156769812107086
167,0.37596040964126587
168,0.3292360007762909
169,0.3614954352378845
170,0.3484136462211609
171,1.0150929689407349
172,0.9287295937538147
173,0.9701425433158875
174,0.7704460620880127
175,0.8028697967529297
176,0.9401386380195618
177,0.7568433880805969
178,0.8194658756256104
179,0.8073350787162781
180,0.7772210240364075
181,0.737654447555542
182,0.713395357131958
183,0.6925852298736572
184,0.6604536771774292
185,0.5554525256156921
186,0.6028013825416565
187,0.3187651038169861
188,0.33364346623420715
189,0.36987248063087463
190,0.35857468843460083
191,0.36606454849243164
192,0.4617263674736023
193,0.9186491966247559
194,0.9082769751548767
195,0.7994481921195984
196,0.8703451156616211
197,0.8501704335212708
198,0.8312204480171204
199,0.7958541512489319
200,0.8511149287223816
201,0.8020575642585754
202,0.7741401195526123
203,0.8093665242195129
204,0.7676554918289185
205,0.7524756193161011
206,0.7374900579452515
207,0.6005885601043701
208,0.567775547504425
209,0.5027723908424377
210,0.5753578543663025
211,0.5273223519325256
212,0.5076669454574585
213,0.36451998353004456
214,0.37611523270606995
215,0.2552971839904785
216,0.9585456252098083
217,0.9599008560180664
218,0.900273323059082
219,0.8961079716682434
220,0.8732227683067322
221,0.8187702298164368
222,0.7404357194900513
223,0.8168562054634094
224,0.8082374334335327
225,0.8227644562721252
226,0.7630544304847717
227,0.7435474991798401
228,0.7308403849601746
229,0.7044965028762817
230,0.6369958519935608
231,0.5629826784133911
232,0.5365210175514221
233,0.4317812919616699
234,0.40724971890449524
235,0.40055206418037415
236,0.302590012550354
237,0.3242436945438385
238,0.24548326432704926
239,0.26630520820617676
