Id,actual_productivity
0,0.7508208155632019
1,0.4858369529247284
2,0.7349181175231934
3,0.7349181175231934
4,0.4858369529247284
5,0.7349181175231934
6,0.7349181175231934
7,0.7545215487480164
8,0.7545215487480164
9,0.7704242467880249
10,0.7489359378814697
11,0.7704242467880249
12,0.4928041398525238
13,0.7704242467880249
14,0.7489359378814697
15,0.7704242467880249
16,0.7704242467880249
17,0.7704242467880249
18,0.7704242467880249
19,0.7545215487480164
20,0.7545215487480164
21,0.5054404139518738
22,0.5054404139518738
23,0.5054404139518738
24,0.7545215487480164
25,0.7545215487480164
26,0.7545215487480164
27,0.7545215487480164
28,0.7447821497917175
29,0.7447821497917175
30,0.7391965389251709
31,0.7391965389251709
32,0.7391965389251709
33,0.7391965389251709
34,0.7391965389251709
35,0.6394451260566711
36,0.7391965389251709
37,0.6394451260566711
38,0.7391965389251709
39,0.7391965389251709
40,0.6271566152572632
41,0.7447821497917175
42,0.6394451260566711
43,0.7447821497917175
44,0.7391965389251709
45,0.6271566152572632
46,0.7447821497917175
47,0.7447821497917175
48,0.7447821497917175
49,0.7447821497917175
50,0.6514946818351746
51,0.6637831926345825
52,0.7391965389251709
53,0.7447821497917175
54,0.7391965389251709
55,0.7391965389251709
56,0.7391965389251709
57,0.7447821497917175
58,0.7391965389251709
59,0.7391965389251709
60,0.7391965389251709
61,0.6637831926345825
62,0.6637831926345825
63,0.7391965389251709
64,0.7447821497917175
65,0.7447821497917175
66,0.6514946818351746
67,0.7447821497917175
68,0.7559787631034851
69,0.7559787631034851
70,0.7503931522369385
71,0.7503931522369385
72,0.7503931522369385
73,0.7503931522369385
74,0.7503931522369385
75,0.7503931522369385
76,0.7503931522369385
77,0.7503931522369385
78,0.7503931522369385
79,0.7559787631034851
80,0.7503931522369385
81,0.7503931522369385
82,0.7559787631034851
83,0.4936926066875458
84,0.7559787631034851
85,0.7559787631034851
86,0.7559787631034851
87,0.7559787631034851
88,0.7559787631034851
89,0.5063289403915405
90,0.7512363791465759
91,0.7512363791465759
92,0.7512363791465759
93,0.7512363791465759
94,0.7512363791465759
95,0.7512363791465759
96,0.7456507682800293
97,0.7456507682800293
98,0.7456507682800293
99,0.7456507682800293
100,0.7456507682800293
101,0.7456507682800293
102,0.7456507682800293
103,0.7456507682800293
104,0.7456507682800293
105,0.7512363791465759
106,0.7512363791465759
107,0.4889502227306366
108,0.7456507682800293
109,0.5015864968299866
110,0.7456507682800293
111,0.7559787631034851
112,0.6291821002960205
113,0.7559787631034851
114,0.7559787631034851
115,0.7559787631034851
116,0.7559787631034851
117,0.7559787631034851
118,0.7503931522369385
119,0.7503931522369385
120,0.7503931522369385
121,0.7503931522369385
122,0.7503931522369385
123,0.7503931522369385
124,0.7503931522369385
125,0.7503931522369385
126,0.6418183445930481
127,0.7559787631034851
128,0.7503931522369385
129,0.5063289403915405
130,0.7641575336456299
131,0.7585719227790833
132,0.7585719227790833
133,0.7641575336456299
134,0.5018714070320129
135,0.7585719227790833
136,0.7800602316856384
137,0.7585719227790833
138,0.5018714070320129
139,0.7585719227790833
140,0.7585719227790833
141,0.7641575336456299
142,0.7641575336456299
143,0.7641575336456299
144,0.6743351817131042
145,0.7641575336456299
146,0.6616989374160767
147,0.5145077109336853
148,0.7800602316856384
149,0.7511534690856934
150,0.7511534690856934
151,0.7511534690856934
152,0.7511534690856934
153,0.7511534690856934
154,0.7511534690856934
155,0.4802648723125458
156,0.7455678582191467
157,0.7455678582191467
158,0.7670561671257019
159,0.7455678582191467
160,0.7455678582191467
161,0.7511534690856934
162,0.7455678582191467
163,0.7455678582191467
164,0.7670561671257019
165,0.6283907890319824
166,0.6283907890319824
167,0.4929012358188629
168,0.6157545447349548
169,0.7511534690856934
170,0.6157545447349548
171,0.7511534690856934
172,0.7511534690856934
173,0.6157545447349548
174,0.7455678582191467
175,0.7455678582191467
176,0.7511534690856934
177,0.7670561671257019
178,0.7455678582191467
179,0.7455678582191467
180,0.7511534690856934
181,0.7511534690856934
182,0.7511534690856934
183,0.7455678582191467
184,0.7670561671257019
185,0.7455678582191467
186,0.7511534690856934
187,0.6527288556098938
188,0.6527288556098938
189,0.6283907890319824
190,0.4929012358188629
191,0.7511534690856934
192,0.6400926113128662
193,0.7349181175231934
194,0.6086903214454651
195,0.7293325066566467
196,0.7349181175231934
197,0.7349181175231934
198,0.7349181175231934
199,0.7293325066566467
200,0.7349181175231934
201,0.7293325066566467
202,0.7508208155632019
203,0.7293325066566467
204,0.7349181175231934
205,0.7293325066566467
206,0.7293325066566467
207,0.7349181175231934
208,0.7508208155632019
209,0.7508208155632019
210,0.7508208155632019
211,0.645664632320404
212,0.6213265657424927
213,0.6330283880233765
214,0.47320088744163513
215,0.7349181175231934
216,0.7301757335662842
217,0.7301757335662842
218,0.7301757335662842
219,0.7301757335662842
220,0.7301757335662842
221,0.7245901226997375
222,0.7460784316062927
223,0.7245901226997375
224,0.7301757335662842
225,0.7301757335662842
226,0.7245901226997375
227,0.7245901226997375
228,0.7460784316062927
229,0.7245901226997375
230,0.7245901226997375
231,0.7460784316062927
232,0.7460784316062927
233,0.7460784316062927
234,0.6409222483634949
235,0.7301757335662842
236,0.7301757335662842
237,0.6282860040664673
238,0.7301757335662842
239,0.7301757335662842
